Date,Year,MW,Holiday,Temp_avg,Temp_max,Temp_min,hPa,Hum,Visibility,Wind_avg,Wind_max,Rain,Storm,Fog
2017-09-06,2017,1846.0,0,14.1,16.0,11.9,1021.6,70.0,10.0,21.3,31.7,0,0,0
2017-09-07,2017,1657.0,0,15.9,19.0,13.3,1018.0,70.0,10.0,11.3,20.6,0,0,0
2017-09-08,2017,1743.0,0,14.6,19.8,11.6,1015.2,88.0,9.8,20.2,29.4,0,0,0
2017-09-09,2017,1705.0,0,17.2,19.0,12.8,1013.1,91.0,8.9,19.1,35.2,1,1,0
2017-09-10,2017,1539.0,0,17.6,20.0,16.5,1007.2,94.0,6.1,17.8,40.7,1,1,0
2017-09-11,2017,1737.0,0,13.7,18.0,9.7,1010.9,70.0,7.6,23.5,38.9,1,0,0
2017-09-12,2017,1822.0,0,14.2,17.6,9.9,1023.2,63.0,10.0,7.6,18.3,0,0,0
2017-09-13,2017,1797.0,0,14.9,17.8,13.4,1019.8,76.0,10.0,13.7,20.6,0,0,0
2017-09-14,2017,1783.0,0,17.7,23.0,14.0,1013.2,66.0,9.7,9.6,16.5,0,0,0
2017-09-15,2017,1800.0,0,14.2,23.0,11.2,1026.5,62.0,10.0,18.1,27.8,0,0,0
2017-09-16,2017,1683.0,0,14.1,16.0,12.0,1030.8,67.0,10.0,16.5,25.9,0,0,0
2017-09-17,2017,1504.0,0,15.4,18.4,13.0,1027.5,76.0,10.0,12.6,24.1,0,0,0
2017-09-18,2017,1707.0,0,16.9,20.0,14.8,1022.6,76.0,10.0,15.9,22.2,0,0,0
2017-09-19,2017,1730.0,0,17.6,20.0,14.8,1018.5,80.0,10.0,16.9,31.7,0,0,0
2017-09-20,2017,1778.0,0,20.5,26.0,15.9,1013.2,77.0,10.0,13.1,22.2,0,0,0
2017-09-21,2017,1783.0,0,12.9,26.4,10.0,1021.7,81.0,7.4,14.6,22.2,1,0,0
2017-09-22,2017,1778.0,0,12.3,16.0,9.6,1021.3,72.0,10.0,10.0,20.6,1,0,0
2017-09-23,2017,1662.0,0,14.9,19.0,10.0,1022.8,71.0,8.7,7.0,18.3,0,0,0
2017-09-24,2017,1479.0,0,17.4,21.0,14.8,1021.4,72.0,10.0,18.3,29.4,0,0,0
2017-09-25,2017,1676.0,0,18.8,21.0,16.8,1019.2,77.0,10.0,11.5,18.3,0,0,0
2017-09-26,2017,1813.0,0,14.9,21.0,11.0,1019.8,78.0,8.5,25.9,44.6,1,0,0
2017-09-27,2017,1813.0,0,12.6,16.0,9.8,1021.8,77.0,9.0,20.0,37.0,1,0,0
2017-09-28,2017,1829.0,0,13.9,17.0,10.8,1025.4,75.0,10.0,20.4,33.5,0,0,0
2017-09-29,2017,1809.0,0,15.7,17.3,14.0,1022.2,75.0,10.0,19.8,38.9,0,0,0
2017-09-30,2017,1676.0,0,17.6,20.2,14.4,1008.9,87.0,10.0,11.3,16.5,0,0,0
2017-10-01,2017,1477.0,0,16.4,20.5,12.2,1000.3,87.0,8.2,12.2,37.0,1,1,0
2017-10-02,2017,1656.0,0,14.9,20.0,11.5,1003.7,67.0,9.3,9.6,16.5,1,0,0
2017-10-03,2017,1726.0,0,17.4,22.0,12.8,1007.6,50.0,9.8,14.1,20.6,1,0,0
2017-10-04,2017,1723.0,0,19.6,24.0,15.0,1005.1,60.0,10.0,19.4,42.4,0,0,0
2017-10-05,2017,1688.0,0,21.4,25.0,19.0,1001.0,59.0,9.3,11.7,27.8,0,0,0
2017-10-06,2017,1695.0,0,19.1,25.0,14.6,1015.9,45.0,10.0,9.6,24.1,0,0,0
2017-10-07,2017,1604.0,0,16.1,24.0,14.0,1023.9,59.0,10.0,23.7,33.5,0,0,0
2017-10-08,2017,1453.0,0,17.3,21.0,14.5,1015.8,71.0,9.5,19.8,35.2,1,1,0
2017-10-09,2017,1639.0,1,18.4,22.0,15.3,1010.9,67.0,9.7,9.8,18.3,1,1,0
2017-10-10,2017,1701.0,0,16.9,22.2,14.5,1015.4,55.0,9.8,10.7,18.3,1,0,0
2017-10-11,2017,1705.0,0,16.5,18.5,15.0,1018.2,63.0,10.0,25.6,33.5,0,0,0
2017-10-12,2017,1745.0,1,13.8,18.4,11.9,1021.1,74.0,8.7,25.0,38.9,1,0,0
2017-10-13,2017,1744.0,0,13.8,18.0,11.0,1021.4,65.0,9.8,12.6,24.1,1,0,0
2017-10-14,2017,1602.0,0,16.8,23.0,11.4,1020.8,44.0,10.0,10.6,22.2,0,0,0
2017-10-15,2017,1416.0,0,17.9,23.4,13.5,1020.5,62.0,10.0,9.8,16.5,0,0,0
2017-10-16,2017,1400.0,0,20.8,25.0,16.8,1016.0,64.0,10.0,14.3,20.6,0,0,0
2017-10-17,2017,1610.0,0,21.1,25.6,19.2,1011.4,80.0,10.0,9.3,14.8,0,0,0
2017-10-18,2017,1651.0,0,19.8,24.5,17.0,1008.3,92.0,7.4,10.0,31.7,1,1,1
2017-10-19,2017,1611.0,0,16.8,21.6,12.5,1014.3,58.0,9.7,12.2,33.5,1,1,0
2017-10-20,2017,1680.0,0,17.4,22.0,13.0,1014.0,65.0,10.0,17.6,29.4,0,0,0
2017-10-21,2017,1577.0,0,17.8,22.6,12.0,1014.2,60.0,9.7,13.7,33.5,1,0,0
2017-10-22,2017,1415.0,0,12.9,19.0,9.0,1023.3,60.0,9.7,11.3,20.6,1,0,0
2017-10-23,2017,1644.0,0,15.3,19.1,11.0,1020.5,61.0,10.0,13.9,18.3,0,0,0
2017-10-24,2017,1689.0,0,19.3,24.0,14.1,1016.2,61.0,10.0,13.7,22.2,1,0,0
2017-10-25,2017,1698.0,0,20.1,24.0,17.2,1013.5,72.0,10.0,14.4,22.2,0,0,0
2017-10-26,2017,1705.0,0,20.8,25.0,19.0,1010.7,74.0,10.0,19.1,35.2,0,0,0
2017-10-27,2017,1627.0,0,18.2,25.0,15.5,1009.1,80.0,9.2,17.2,29.4,1,0,0
2017-10-28,2017,1575.0,0,17.3,20.5,13.0,1010.4,76.0,10.0,14.3,25.9,0,0,0
2017-10-29,2017,1434.0,0,20.7,24.8,17.4,1009.6,79.0,10.0,15.7,29.4,0,0,0
2017-10-30,2017,1657.0,0,19.1,25.0,14.0,1012.1,52.0,9.0,11.1,48.2,1,1,0
2017-10-31,2017,1718.0,0,21.1,26.0,16.5,1016.6,35.0,10.0,7.2,13.0,0,0,0
2017-11-01,2017,1736.0,0,20.9,27.0,19.0,1016.4,60.0,10.0,15.9,27.8,0,0,0
2017-11-02,2017,1737.0,0,19.4,23.6,16.0,1011.5,69.0,8.9,23.7,53.5,1,1,0
2017-11-03,2017,1727.0,0,20.3,25.0,15.5,1008.7,61.0,10.0,9.1,14.8,0,0,0
2017-11-04,2017,1633.0,0,20.2,25.2,16.0,1012.6,44.0,10.0,11.9,25.9,0,0,0
2017-11-05,2017,1475.0,0,20.1,23.0,17.5,1017.5,60.0,10.0,12.8,20.6,0,0,0
2017-11-06,2017,1717.0,0,21.6,24.0,19.5,1018.1,64.0,10.0,15.0,22.2,1,0,0
2017-11-07,2017,1717.0,0,20.8,24.5,20.0,1015.9,69.0,9.7,17.8,37.0,1,0,0
2017-11-08,2017,1730.0,0,21.5,27.0,18.5,1010.8,74.0,9.8,14.8,27.8,1,0,0
2017-11-09,2017,1698.0,0,22.8,27.0,18.0,1010.9,45.0,10.0,10.0,14.8,0,0,0
2017-11-10,2017,1712.0,0,24.1,29.0,19.0,1010.9,37.0,10.0,9.6,14.8,0,0,0
2017-11-11,2017,1607.0,0,20.6,29.4,14.5,1011.9,39.0,10.0,12.0,18.3,0,0,0
2017-11-12,2017,1459.0,0,20.8,25.0,15.0,1011.7,48.0,10.0,7.2,14.8,0,0,0
2017-11-13,2017,1715.0,0,22.9,27.0,18.9,1012.3,58.0,10.0,16.5,38.9,0,0,0
2017-11-14,2017,1778.0,0,23.9,30.0,19.1,1010.6,62.0,10.0,18.5,37.0,0,0,0
2017-11-15,2017,1758.0,0,24.8,30.0,20.0,1002.5,59.0,9.2,13.5,33.5,1,1,0
2017-11-16,2017,1691.0,0,17.3,28.4,12.6,1012.8,57.0,9.8,13.0,24.1,1,1,0
2017-11-17,2017,1741.0,0,21.1,25.0,15.0,1008.5,54.0,10.0,20.2,25.9,0,0,0
2017-11-18,2017,1637.0,0,15.8,25.2,11.0,1011.4,41.0,10.0,12.8,20.6,0,0,0
2017-11-19,2017,1442.0,0,19.9,26.0,14.0,1008.0,34.0,10.0,15.7,29.4,0,0,0
2017-11-20,2017,1400.0,1,15.5,26.0,14.0,1013.4,69.0,8.2,20.4,33.5,1,0,0
2017-11-21,2017,1615.0,0,16.5,19.2,13.0,1016.3,60.0,10.0,13.0,22.2,0,0,0
2017-11-22,2017,1713.0,0,19.4,25.0,14.9,1014.0,54.0,10.0,20.7,27.8,0,0,0
2017-11-23,2017,1744.0,0,23.1,28.3,17.5,1005.8,45.0,10.0,23.3,37.0,1,0,0
2017-11-24,2017,1691.0,0,15.7,29.5,11.5,1015.7,43.0,10.0,13.0,29.4,0,0,0
2017-11-25,2017,1616.0,0,17.9,21.0,14.0,1017.5,50.0,10.0,12.2,16.5,0,0,0
2017-11-26,2017,1503.0,0,21.5,26.0,16.5,1012.0,61.0,10.0,12.8,16.5,0,0,0
2017-11-27,2017,1668.0,1,20.9,25.5,17.0,1012.4,49.0,10.0,20.0,42.4,0,0,0
2017-11-28,2017,1720.0,0,16.2,24.4,12.8,1021.8,61.0,10.0,21.9,33.5,0,0,0
2017-11-29,2017,1778.0,0,20.4,24.0,15.5,1016.2,68.0,10.0,24.4,24.142161016949153,0,0,0
2017-11-30,2017,1843.0,0,22.1,26.0,18.9,1013.2,63.0,10.0,20.9,29.4,0,0,0
2017-12-01,2017,1730.0,0,21.7,26.0,18.8,1013.3,68.0,10.0,21.9,35.2,0,0,0
2017-12-02,2017,1668.0,0,21.9,24.6,19.6,1013.0,74.0,10.0,20.0,31.7,0,0,0
2017-12-03,2017,1432.0,0,21.2,25.0,19.8,1012.2,81.0,8.9,15.9,33.5,1,0,0
2017-12-04,2017,1635.0,0,19.7,24.0,16.0,1018.6,74.0,9.8,23.5,35.2,1,0,0
2017-12-05,2017,1742.0,0,20.7,24.0,17.2,1019.2,73.0,10.0,19.8,31.7,0,0,0
2017-12-06,2017,1807.0,0,23.6,27.0,19.5,1013.3,71.0,10.0,16.3,29.4,0,0,0
2017-12-07,2017,1844.0,0,23.5,28.0,19.0,1009.7,69.0,10.0,12.0,27.8,1,1,0
2017-12-08,2017,1647.0,1,24.8,33.0,20.8,1007.6,70.0,10.0,16.5,29.4,0,0,0
2017-12-09,2017,1707.0,0,29.3,36.1,22.4,1005.9,37.0,10.0,13.3,20.6,0,0,0
2017-12-10,2017,1562.0,0,24.7,36.2,17.7,1006.3,40.0,10.0,12.4,24.1,0,0,0
2017-12-11,2017,1720.0,0,18.0,32.9,13.0,1015.3,53.0,10.0,20.7,33.5,0,0,0
2017-12-12,2017,1849.0,0,22.2,28.0,18.0,1013.6,61.0,10.0,19.6,25.9,0,0,0
2017-12-13,2017,1873.0,0,25.1,33.0,20.5,1010.6,57.0,8.7,10.0,18.3,1,0,0
2017-12-14,2017,1884.0,0,25.7,33.1,19.0,1010.9,49.0,10.0,11.7,18.3,1,0,0
2017-12-15,2017,1995.0,0,28.3,33.5,22.5,1010.2,44.0,10.0,8.9,16.5,0,0,0
2017-12-16,2017,1892.0,0,27.0,32.0,22.8,1004.4,59.0,10.0,16.1,33.5,1,1,0
2017-12-17,2017,1472.0,0,21.8,30.2,17.0,1008.7,56.0,8.7,19.3,37.0,1,1,0
2017-12-18,2017,1575.0,0,18.8,23.0,16.2,1022.6,50.0,10.0,21.1,29.4,0,0,0
2017-12-19,2017,1555.0,0,19.0,24.0,18.0,1018.8,74.0,8.9,21.5,33.5,1,0,0
2017-12-20,2017,1831.0,0,21.6,25.0,18.0,1014.1,76.0,10.0,17.0,25.9,0,0,0
2017-12-21,2017,1880.0,0,25.3,29.0,21.2,1009.6,78.0,10.0,12.4,18.3,0,0,0
2017-12-22,2017,1970.0,0,27.2,30.0,23.7,1007.4,74.0,9.8,14.3,22.2,1,1,0
2017-12-23,2017,1619.0,0,22.7,30.3,20.0,1009.0,67.0,9.5,15.2,31.7,1,1,0
2017-12-24,2017,1424.0,1,19.5,24.0,15.6,1016.4,48.0,10.0,15.0,29.4,0,0,0
2017-12-25,2017,1319.0,1,24.6,30.0,19.6,1011.7,51.0,10.0,15.2,20.6,0,0,0
2017-12-26,2017,1876.0,0,27.2,33.0,21.0,1009.5,58.0,10.0,14.3,27.8,0,0,0
2017-12-27,2017,1981.0,0,26.6,33.2,23.6,1013.2,65.0,10.0,12.4,25.9,1,0,0
2017-12-28,2017,2105.0,0,27.2,32.0,23.5,1012.8,64.0,10.0,15.0,25.9,0,0,0
2017-12-29,2017,2189.0,0,28.6,32.0,23.0,1009.5,64.0,10.0,11.9,18.3,0,0,0
2017-12-30,2017,2008.0,0,29.8,33.0,25.8,1005.7,57.0,10.0,10.9,14.8,0,0,0
2017-12-31,2017,1514.0,1,23.0,29.0,19.0,1009.6,69.19915254237289,9.516160903316866,20.8,24.142161016949153,0,0,0
2018-01-01,2018,1301.0,1,22.1,26.0,18.2,1011.2,60.0,10.0,16.3,29.4,0,0,0
2018-01-02,2018,1713.0,0,25.4,32.0,20.1,1007.2,46.0,10.0,14.1,22.2,0,0,0
2018-01-03,2018,1905.0,0,26.2,33.0,19.5,1005.7,37.0,10.1,15.7,24.1,0,0,0
2018-01-04,2018,1983.0,0,29.3,35.2,22.5,1004.6,39.0,10.0,17.2,37.0,0,0,0
2018-01-05,2018,1786.0,0,24.4,35.9,19.6,1006.2,66.0,8.5,13.5,55.4,1,1,0
2018-01-06,2018,1626.0,0,21.8,25.0,18.0,1016.0,48.0,10.0,11.5,18.3,0,0,0
2018-01-07,2018,1610.0,0,24.8,32.0,19.5,1016.9,42.0,10.0,20.2,29.4,0,0,0
2018-01-08,2018,1970.0,0,26.5,32.0,21.3,1018.2,50.0,10.0,11.5,16.5,0,0,0
2018-01-09,2018,2091.0,0,26.4,31.5,23.0,1017.9,54.0,10.0,19.3,40.7,0,0,0
2018-01-10,2018,2150.0,0,26.9,30.0,23.6,1015.8,68.0,10.0,19.8,31.7,0,0,0
2018-01-11,2018,2216.0,0,29.7,35.0,25.6,1013.4,63.0,10.0,14.3,24.1,0,0,0
2018-01-12,2018,2088.0,0,28.7,35.0,26.0,1009.2,65.0,10.0,16.7,37.0,0,0,0
2018-01-13,2018,1773.0,0,25.8,30.0,23.3,1006.8,72.0,9.5,13.7,27.8,1,0,0
2018-01-14,2018,1477.0,0,19.6,29.4,17.0,1009.7,82.0,9.7,18.3,25.9,1,0,0
2018-01-15,2018,1690.0,0,20.6,25.0,16.0,1012.0,75.0,9.7,13.1,20.6,0,0,0
2018-01-16,2018,1799.0,0,24.1,27.0,19.0,1015.6,68.0,10.0,15.9,20.6,0,0,0
2018-01-17,2018,1785.0,0,25.6,29.0,23.3,1013.2,67.0,9.7,13.1,24.1,1,0,0
2018-01-18,2018,1864.0,0,25.4,31.0,21.0,1011.9,63.0,9.8,9.1,22.2,1,1,0
2018-01-19,2018,1957.0,0,26.6,31.0,22.5,1013.3,59.0,10.0,11.3,29.4,0,0,0
2018-01-20,2018,1911.0,0,25.7,29.8,22.5,1013.9,59.0,10.0,18.0,27.8,0,0,0
2018-01-21,2018,1800.0,0,27.3,30.0,24.0,1009.2,66.0,10.0,16.5,27.8,0,0,0
2018-01-22,2018,2044.0,0,26.2,30.5,24.0,1004.8,76.0,10.0,13.1,25.9,0,0,0
2018-01-23,2018,2027.0,0,27.3,34.0,23.5,1002.9,66.0,9.7,14.3,25.9,1,0,0
2018-01-24,2018,1766.0,0,23.2,34.4,19.0,1011.4,53.0,10.0,17.0,27.8,0,0,0
2018-01-25,2018,1712.0,0,20.3,26.5,16.0,1019.0,57.0,10.0,21.5,29.4,0,0,0
2018-01-26,2018,1817.0,0,23.8,28.0,20.2,1016.5,60.0,9.8,21.7,29.4,1,0,0
2018-01-27,2018,1761.0,0,24.7,28.0,22.0,1009.7,69.0,10.0,15.9,24.1,0,0,0
2018-01-28,2018,1633.0,0,26.2,30.0,22.1,1009.2,61.0,10.0,12.8,31.7,0,0,0
2018-01-29,2018,1880.0,0,24.3,30.3,21.2,1013.3,48.0,10.0,21.5,31.7,0,0,0
2018-01-30,2018,2005.0,0,24.9,30.0,21.0,1010.6,59.0,10.0,21.3,37.0,0,0,0
2018-01-31,2018,2053.0,0,26.3,30.0,21.7,1013.1,72.0,10.0,14.3,22.2,0,0,0
2018-02-01,2018,2076.0,0,26.7,30.0,24.5,1013.7,68.0,9.8,13.3,24.1,0,0,0
2018-02-02,2018,2093.0,0,27.5,31.0,24.0,1012.7,63.0,8.9,15.4,35.2,0,0,0
2018-02-03,2018,1933.0,0,24.2,31.3,21.5,1013.8,60.0,10.0,22.4,31.7,0,0,0
2018-02-04,2018,1800.0,0,25.6,29.0,22.8,1013.9,66.0,10.0,20.6,29.4,0,0,0
2018-02-05,2018,2166.0,0,25.2,28.7,21.0,1012.6,72.0,10.0,15.2,22.2,0,0,0
2018-02-06,2018,2255.0,0,27.0,31.0,24.3,1009.6,66.0,10.0,14.6,25.9,0,0,0
2018-02-07,2018,2257.0,0,27.7,32.0,25.0,1008.1,67.0,10.0,14.4,25.9,0,0,0
2018-02-08,2018,2288.0,0,29.4,34.0,26.0,1005.4,61.0,10.0,14.1,24.1,0,0,0
2018-02-09,2018,2039.0,0,26.3,34.0,21.0,1004.2,68.0,9.0,16.1,27.8,1,1,0
2018-02-10,2018,1803.0,0,24.0,28.0,20.0,1011.8,61.0,10.0,15.7,27.8,0,0,0
2018-02-11,2018,1541.0,0,20.3,28.2,15.0,1018.4,48.0,9.2,16.9,29.4,1,1,0
2018-02-12,2018,1440.0,1,18.3,22.5,14.2,1022.8,42.0,10.0,11.5,22.2,0,0,0
2018-02-13,2018,1510.0,1,21.7,25.0,16.8,1021.5,42.0,10.0,11.9,14.8,0,0,0
2018-02-14,2018,1803.0,0,23.8,28.0,20.5,1021.0,51.0,10.0,16.3,27.8,0,0,0
2018-02-15,2018,1955.0,0,24.8,28.0,22.0,1019.6,63.0,10.0,21.9,35.2,0,0,0
2018-02-16,2018,2078.0,0,25.6,29.0,22.7,1018.4,67.0,10.0,19.3,31.7,0,0,0
2018-02-17,2018,2005.0,0,26.1,29.6,22.5,1014.7,70.0,10.0,15.4,27.8,0,0,0
2018-02-18,2018,1892.0,0,27.6,32.0,23.0,1007.6,67.0,10.0,11.7,18.3,0,0,0
2018-02-19,2018,1988.0,0,25.7,32.0,20.0,1004.1,67.0,8.5,11.3,22.2,1,0,1
2018-02-20,2018,1909.0,0,24.7,27.5,20.8,1006.5,71.0,9.7,11.3,18.3,0,0,0
2018-02-21,2018,1823.0,0,22.4,27.0,19.0,1012.7,60.0,10.0,14.3,24.1,0,0,0
2018-02-22,2018,1850.0,0,21.7,26.2,17.5,1016.3,57.0,9.8,10.6,20.6,0,0,0
2018-02-23,2018,1877.0,0,23.5,27.0,20.0,1017.3,53.0,10.0,11.9,22.2,0,0,0
2018-02-24,2018,1766.0,0,22.5,26.6,19.6,1019.3,70.0,10.0,20.2,29.4,0,0,0
2018-02-25,2018,1605.0,0,22.8,25.6,20.0,1019.2,63.0,10.0,21.5,29.4,0,0,0
2018-02-26,2018,1890.0,0,22.9,26.0,21.0,1017.2,66.0,10.0,20.9,29.4,0,0,0
2018-02-27,2018,1942.0,0,23.7,26.1,21.5,1013.0,70.0,10.0,18.3,29.4,0,0,0
2018-02-28,2018,1946.0,0,23.9,26.5,21.5,1013.3,69.0,10.0,21.9,31.7,0,0,0
2018-03-01,2018,1962.0,0,24.7,28.0,22.5,1013.7,70.0,9.8,13.1,24.1,1,0,0
2018-03-02,2018,2085.0,0,26.2,29.2,23.2,1014.9,67.0,10.0,14.8,25.9,0,0,0
2018-03-03,2018,1992.0,0,26.6,31.0,24.0,1012.6,66.0,10.0,12.6,24.1,0,0,0
2018-03-04,2018,1795.0,0,26.3,31.0,23.0,1009.7,66.0,10.0,12.8,20.6,0,0,0
2018-03-05,2018,1845.0,0,26.4,29.0,24.5,1009.5,59.0,10.0,14.8,27.8,0,0,0
2018-03-06,2018,1778.0,0,20.6,28.5,15.0,1017.2,42.0,10.0,15.7,25.9,0,0,0
2018-03-07,2018,1785.0,0,21.6,26.5,17.0,1017.2,51.0,9.5,11.3,22.2,0,0,0
2018-03-08,2018,1848.0,0,23.8,28.0,19.5,1014.1,48.0,10.0,13.7,20.6,0,0,0
2018-03-09,2018,1915.0,0,24.9,30.0,21.5,1011.7,58.0,10.0,13.3,22.2,0,0,0
2018-03-10,2018,1813.0,0,26.5,31.0,23.0,1007.2,58.0,9.5,14.1,20.6,0,0,0
2018-03-11,2018,1511.0,0,21.2,31.6,16.5,1011.1,54.0,9.8,11.9,18.3,1,1,0
2018-03-12,2018,1716.0,0,20.4,24.3,16.1,1012.9,48.0,10.0,8.1,16.5,0,0,0
2018-03-13,2018,1736.0,0,24.1,29.0,18.4,1009.3,39.0,10.0,12.4,16.5,0,0,0
2018-03-14,2018,1778.0,0,23.0,29.9,19.7,1009.0,61.0,9.8,11.3,16.5,1,1,0
2018-03-15,2018,1703.0,0,19.8,27.4,14.0,1008.9,47.0,8.7,12.6,24.1,1,1,0
2018-03-16,2018,1738.0,0,20.5,24.0,15.2,1013.7,50.0,10.0,12.4,18.3,0,0,0
2018-03-17,2018,1697.0,0,22.9,26.0,19.0,1007.8,73.0,9.5,14.8,20.6,1,0,0
2018-03-18,2018,1491.0,0,22.4,26.0,19.0,1001.2,75.0,8.4,14.4,31.7,1,1,0
2018-03-19,2018,1669.0,0,20.0,26.0,14.1,1011.0,44.0,9.8,10.2,16.5,0,0,0
2018-03-20,2018,1695.0,0,20.9,26.1,15.0,1012.9,45.0,10.0,11.5,22.2,0,0,0
2018-03-21,2018,1690.0,0,16.8,25.5,13.7,1020.3,58.0,10.0,16.7,27.8,0,0,0
2018-03-22,2018,1687.0,0,19.3,22.0,15.4,1013.6,65.0,10.0,19.4,27.8,1,0,0
2018-03-23,2018,1728.0,0,22.9,28.0,17.5,1008.1,65.0,9.2,13.3,46.5,1,1,0
2018-03-24,2018,1479.0,1,21.2,24.0,17.5,1009.4,63.0,10.0,8.7,18.3,1,1,0
2018-03-25,2018,1435.0,0,15.8,24.0,12.0,1017.0,57.0,9.7,13.7,25.9,1,1,0
2018-03-26,2018,1702.0,0,16.3,20.0,11.5,1022.4,50.0,10.0,8.9,24.1,0,0,0
2018-03-27,2018,1764.0,0,19.2,21.1,16.5,1020.9,69.0,10.0,18.3,24.1,0,0,0
2018-03-28,2018,1744.0,0,21.2,25.0,18.3,1016.6,79.0,10.0,13.9,20.6,0,0,0
2018-03-29,2018,1779.0,1,22.9,27.0,19.5,1015.0,78.0,10.0,7.2,13.0,0,0,0
2018-03-30,2018,1568.0,1,24.1,27.2,20.5,1014.1,74.0,10.0,7.0,13.0,0,0,0
2018-03-31,2018,1636.0,0,23.7,27.6,21.0,1012.5,79.0,9.8,14.3,31.7,0,0,0
2018-04-01,2018,1477.0,0,22.6,27.0,21.2,1014.5,75.0,10.0,27.8,33.5,0,0,0
2018-04-02,2018,1417.0,1,21.1,24.5,19.0,1016.0,75.0,9.8,17.2,27.8,0,0,0
2018-04-03,2018,1660.0,0,20.5,23.5,17.5,1013.8,75.0,10.0,11.9,27.8,0,0,0
2018-04-04,2018,1780.0,0,21.8,24.0,19.8,1012.2,77.0,10.0,10.7,14.8,0,0,0
2018-04-05,2018,1797.0,0,23.4,27.0,19.9,1011.0,73.0,10.0,10.4,13.0,0,0,0
2018-04-06,2018,1757.0,0,19.8,27.8,17.0,1013.8,81.0,7.2,15.0,29.4,1,0,0
2018-04-07,2018,1669.0,0,18.7,20.0,16.5,1013.9,89.0,7.1,8.5,29.4,1,0,0
2018-04-08,2018,1475.0,0,20.9,23.0,17.2,1017.0,85.0,8.7,9.8,18.3,1,0,0
2018-04-09,2018,1719.0,0,22.3,26.0,20.0,1015.8,85.0,9.7,13.7,24.1,1,0,0
2018-04-10,2018,1800.0,0,25.7,29.0,22.2,1008.4,69.0,10.0,14.8,24.1,0,0,0
2018-04-11,2018,1854.0,0,25.6,32.0,23.0,1005.4,74.0,10.0,12.4,18.3,0,0,0
2018-04-12,2018,1730.0,0,18.9,32.0,17.0,1015.7,55.0,8.9,14.6,22.2,1,1,0
2018-04-13,2018,1769.0,0,15.8,20.0,12.0,1027.2,47.0,10.0,13.7,24.1,0,0,0
2018-04-14,2018,1681.0,0,18.4,21.0,14.3,1028.0,64.0,10.0,23.9,35.2,0,0,0
2018-04-15,2018,1508.0,0,20.4,23.4,17.0,1027.6,71.0,10.0,20.2,29.4,0,0,0
2018-04-16,2018,1716.0,0,21.2,24.0,19.0,1024.0,78.0,10.0,15.2,22.2,0,0,0
2018-04-17,2018,1791.0,0,22.5,25.0,19.5,1019.1,75.0,10.0,13.7,18.3,0,0,0
2018-04-18,2018,1815.0,0,23.6,28.0,20.4,1017.1,78.0,10.0,10.4,22.2,0,0,0
2018-04-19,2018,1793.0,0,23.6,29.5,20.8,1014.9,80.0,10.0,12.8,22.2,0,0,0
2018-04-20,2018,1778.0,0,23.2,27.0,21.6,1012.3,86.0,8.0,10.6,22.2,1,1,0
2018-04-21,2018,1686.0,0,22.0,24.5,20.0,1011.7,88.0,7.7,10.4,22.2,1,0,0
2018-04-22,2018,1509.0,0,22.7,24.9,21.0,1011.1,81.0,8.2,8.0,16.5,1,1,0
2018-04-23,2018,1711.0,0,21.4,25.1,19.9,1014.3,85.0,8.5,14.1,25.9,1,1,0
2018-04-24,2018,1736.0,0,20.1,23.2,18.5,1020.5,79.0,9.7,19.3,31.7,1,0,0
2018-04-25,2018,1763.0,0,22.1,25.0,19.5,1019.1,88.0,10.0,11.5,18.3,0,0,0
2018-04-26,2018,1806.0,0,23.6,26.0,21.1,1016.0,83.0,10.0,10.9,16.5,0,0,0
2018-04-27,2018,1805.0,0,25.2,31.0,22.0,1012.1,81.0,10.0,11.5,25.9,0,0,0
2018-04-28,2018,1687.0,0,21.6,31.0,20.0,1016.0,88.0,8.0,16.5,25.9,1,1,0
2018-04-29,2018,1494.0,0,20.7,22.4,19.0,1013.5,91.0,6.8,16.9,42.4,1,1,0
2018-04-30,2018,1623.0,1,19.6,21.2,18.0,1016.9,75.0,9.5,13.5,31.7,1,0,0
2018-05-01,2018,1341.0,1,16.3,20.3,14.8,1021.8,69.0,9.5,20.2,25.9,1,0,0
2018-05-02,2018,1612.0,0,18.2,19.0,16.4,1018.1,83.0,8.0,18.5,33.5,1,0,0
2018-05-03,2018,1702.0,0,19.0,22.0,16.0,1015.1,85.0,8.0,8.1,13.0,1,0,0
2018-05-04,2018,1738.0,0,19.3,21.0,17.0,1015.6,84.0,9.0,18.3,25.9,1,0,0
2018-05-05,2018,1641.0,0,18.6,21.0,16.5,1020.9,91.0,7.4,16.9,25.9,1,0,0
2018-05-06,2018,1462.0,0,19.9,22.0,18.4,1024.0,84.0,10.0,19.3,31.7,0,0,0
2018-05-07,2018,1703.0,0,21.1,23.0,19.0,1021.7,80.0,10.0,19.8,29.4,0,0,0
2018-05-08,2018,1733.0,0,20.1,22.8,19.0,1018.9,87.0,7.1,14.4,22.2,1,1,0
2018-05-09,2018,1743.0,0,19.8,21.0,18.7,1015.6,89.0,6.6,8.1,16.5,1,0,0
2018-05-10,2018,1749.0,0,19.5,20.5,18.4,1012.6,90.0,6.0,16.3,33.5,1,1,0
2018-05-11,2018,1778.0,0,18.3,21.0,15.9,1009.3,80.0,8.0,14.3,27.8,1,1,0
